ADV-ID,Class,Gender,Major1,Major2,Major3,Bus-City,Bus-State,Bus-Zipcode,Bus-Country,Job-Title,Field of Work,Industry,Employer
0010015574,1992,M,Mathematics,Computer Science,,New York,NY,10022-1331,,Sr. Software Engineer,,,Bloomberg LP
0010041441,2004,M,Mathematics,,,New York,NY,10022-1034,,Principal,Finance,Banking/Financial Service,Reservoir Capital Group
0010056721,2011,F,Mathematics,Psychology,,New York,NY,10017,,Analyst,,,Promontory Financial Group
0006349963,1963,M,Music,,,New York,NY,10038-2607,,President,Insurance,Insurance,"Heffner Agency, Inc."
0010015501,1992,M,Music,,,New York,NY,10014,,Exec. Creative Director/Partner,Music/Singing/Performing Arts,Entertainment/Sports,The Lodge
0005569613,1955,M,Music,,,New York,NY,10004,,Vice President,Investments,Banking/Financial Service,Oppenheimer & Co. Inc.
0007558983,1975,F,Music,,,New York,NY,10003,,Dean of Students,Education Administrator,Education - College/University,Benjamin N. Cardozo School of Law
0010051285,2008,M,Music,Political Science,,New York,NY,10023-3537,,Director of Artist Participation,Music/Singing/Performing Arts,Entertainment/Sports,Valley Entertainment
0010042156,2004,F,Music,American Studies,,New York,NY,10001,,Dir. of Learning/Community Engagement,Arts Administrator,Arts Organization,OPERA America
0010035256,2001,M,Music,English,,New York,NY,10019-6065,,Associate,Attorney,Law/Legal Service/Courts,"Paul, Weiss, Rifkind et al."
0004546517,1945,M,Philosophy,,,New York,NY,10004-2306,United Kingdom,Consultant,Banking,,"Drexel Burnham Lambert, Inc."
0005747531,1957,M,Philosophy,,,New York,NY,10017,,President,Entrepreneur,,Nordico Market Development
0007427110,1974,M,Philosophy,,,New York,NY,10007-3001,,Partner,,,Epstein & Weil
0007673245,1976,M,Philosophy,,,New York,NY,10022,,Insurance and Investments Planner,Finance,Banking/Financial Service,Northwestern Mutual Life Ins. Co.
0008265367,1982,F,Philosophy,,,New York,NY,10106-0497,,Asset Manager,Management,,Enterprise Social Investment Corp.
0010010417,1990,F,Philosophy,,,New York,NY,10022-6221,,Assistant Editor,Editing/Writing,,The Free Press
0010009431,1987,M,Philosophy,,,New York,NY,10003,,Professor/Vice Dean,Educator,Education - College/University,Cardozo School of Law
0010026065,1997,F,Philosophy,,,New York,NY,10017,Canada,Contributing Editor,Author/Poet/Playwright/Writer,,City Journal
0007657775,1976,M,Philosophy,,,New York,NY,10036,,,,,House & Garden
0010012960,1991,M,Philosophy,,,New York,NY,10019,,,Attorney,Law/Legal Service/Courts,"Clifford Chance US, LLP"
0010030156,1999,F,Philosophy,,,New York,NY,10010,,Editor,Editing/Writing,Publishing,Palgrave Macmillan
0010012865,1991,M,Philosophy,,,New York,NY,10006-1470,,Partner,,,"Cleary, Gottlieb, Steen & Hamilton LLP"
0007111354,1971,M,Philosophy,,,New York,NY,10017,,Attorney,Attorney,Law/Legal Service/Courts,"Brown & Whalen, P.C."
0007628069,1976,M,Philosophy,,,New York,NY,10022-4775,,Partner,Banking,Banking/Financial Service,Carl Marks Advisory Group LLC
0010042811,2004,M,Philosophy,,,New York,NY,10018,,Associate,Attorney,,Covington & Burling
0010018062,1993,F,Philosophy,,,New York,NY,10022,,,Foundations,,Carnegie Corporation of New York
0010017887,1993,M,Philosophy,,,New York,NY,10005,,Vice President,Banking,Banking/Financial Service,Brown Brothers Harriman
0010008734,1990,M,Philosophy,,,New York,NY,10012,,Attorney,Attorney,Banking/Financial Service,Axiom Legal
0010012806,1991,M,Philosophy,,,New York,NY,10027-7054,,Professor,Educator,Education - College/University,Columbia University
0010033409,2000,M,Philosophy,Mathematics,,New York,NY,10017-3954,,Associate,Attorney,,Simpson Thacher & Bartlett LLP
0007944163,1979,F,Philosophy,,,New York,NY,10023-7129,,Senior VP of Marketing,Communications/Media,Entertainment/Sports,ASCAP
0010035858,2001,F,Philosophy,Political Science,,New York,NY,10022,,Attorney,Attorney,Law/Legal Service/Courts,Levy Phillips & Konigsberg
0010055004,2010,M,Philosophy,,,New York,NY,10017,,Associate Director,Fundraising,Consulting,"Changing Our World, Inc."
0010009408,1990,M,Philosophy,Art,,New York,NY,10036,,Attorney,Attorney,Law/Legal Service/Courts,Update Legal
0010019779,1994,M,Philosophy,Political Science,,New York,NY,10120,,,Consulting,Consulting,The Bridgespan Group
0005665086,1956,M,Philosophy,,,New York,NY,10004,,,,,Rafferty Capital Markets LLC
0008149265,1981,M,Philosophy,,,New York,NY,10025,,Head of Municipal Housing Group,Finance,Banking/Financial Service,Citigroup
0010037876,2002,F,Philosophy,,,New York,NY,10020,,"Vice President, Specialist",,,"Christie's, Inc."
0010020330,1994,M,Philosophy,,,New York,NY,10005,,Co-Head Transportation,Investments,Banking/Financial Service,Deutsche Bank
0005648859,1956,M,Philosophy,,,New York,NY,10016,,,,,
0006427017,1964,M,Physics,,,New York,NY,10012,,,,,New York University
0005886150,1958,M,Physics,,,New York,NY,10003,,Adjunct Prof. of Indust. Engineering,Educator,Education - College/University,Cooper Union
0010047242,2006,M,Physics,Mathematics,,New York,NY,10017,,Associate,Banking,Banking/Financial Service,J.P. Morgan Chase
0007108835,1971,M,Physics,,,New York,NY,10004-1511,,Bank Examiner,,Government,NYS Department of Labor
0010008187,1986,M,Physics,,,New York,NY,10171-0001,,,Attorney,Real Estate,"Cerberus Real Estate Capital Mgmt., LLC"
0007840884,1978,M,Physics,,,New York,NY,10004-1010,,"Senior Director, Municipal Ratings",Finance,Banking/Financial Service,Standard & Poor's Corp.
0005943940,1959,M,Physics,,,New York,NY,10016-5902,,,Investments,Banking/Financial Service,"Media Advisory Partners, LLC"
0010032672,2000,M,Physics,,,New York,NY,10020-1302,,Senior Manager,Management,Banking/Financial Service,E*Trade Financial
0007549602,1975,M,Physics,,,New York,NY,10017-3207,,Managing Dir. & Assoc. Gen. Counsel,Attorney,Insurance,TIAA-CREF Financial Services
0010042006,2004,M,Physics,,,New York,NY,10178-0060,,Attorney,Attorney,Law/Legal Service/Courts,Morgan Lewis
0005165104,1951,M,Political Economy,,,New York,NY,10112-6199,,Managing Director,Banking,,Lazard
0005084050,1950,M,Political Economy,,,New York,NY,10111-0100,,Chairman/Director,Investments,,"Capital Group International, Inc."
0006113350,1961,M,Political Economy,,,New York,NY,10019-7416,,Partner,Attorney,Law/Legal Service/Courts,"Cravath, Swaine & Moore"
0007073474,1970,M,Political Economy,,,New York,NY,10018,,President/CEO,Management,,Lucerne Textiles
0007013537,1970,M,Political Economy,,,New York,NY,10017-7122,,Partner,Investments,,"Beck, Mack & Oliver"
0006868778,1968,M,Political Economy,,,New York,NY,10022,,Founding Partner,Attorney,Law/Legal Service/Courts,Levy Phillips & Konigsberg
0007833678,1978,M,Political Economy,,,New York,NY,10172-2998,,Executive Search Consultant,Consulting,Other,Spencer Stuart
0008339565,1983,M,Political Economy,,,New York,NY,10007,,General Counsel,Attorney,,Mayor's Office for People w/Disabilities
0008500500,1985,M,Political Economy,,,New York,NY,10174,,Attorney,Attorney,,Wohabe Law Offices
0010008957,1988,M,Political Economy,,,New York,NY,10005-1401,,Legal Assistant,Law/Legal Services (non-attorney),,"Cravath, Swaine & Moore"
0010008680,1988,M,Political Economy,,,New York,NY,10010,,Managing Director,Banking,Banking/Financial Service,Credit Suisse
0010010004,1986,M,Political Economy,,,New York,NY,10004-2434,,"V.P., Financial Division",Accounting/Auditing,,"Goldman, Sachs & Company"
0010022134,1995,M,Political Economy,,,New York,NY,10022,,,Finance,,"Equinox Partners, L.P."
0010008983,1989,M,Political Economy,,,New York,NY,10178,,Vice President,Banking,,Royal Bank of Scotland
0010008709,1990,M,Political Economy,,,New York,NY,10020,,Executive Director,Attorney,Media/Communications,AOL Time Warner
0007876365,1978,M,Political Economy,Political Science,,New York,NY,10271-0332,,Assistant Attorney General,Attorney,Government,New York State Dept. of Law
0007424652,1974,M,Political Economy,,,New York,NY,10036,,Partner,Attorney,Law/Legal Service/Courts,Proskauer Rose LLP
0007503652,1975,F,Political Economy,,,New York,NY,10017-6702,,Partner,Attorney,Law/Legal Service/Courts,Jones Day
0010030363,1999,M,Political Economy,,,New York,NY,10105,,Senior Research Analyst,Research,Banking/Financial Service,Oppenheimer Capital
0007244280,1972,M,Political Economy,,,New York,NY,10010,,Principal,Finance,Banking/Financial Service,Cadogan Management
0010015542,1992,M,Political Economy,Asian Studies,,New York,NY,10027,,,,Accounting/Auditing/Bookeeping,"BDO Seidman, LLP"
0010015773,1992,M,Political Economy,,,New York,NY,10017,,Portfolio Manager,Finance,,NorthRoad Capital Management
0005478640,1954,M,Political Economy,,,New York,NY,10022-7513,,Senior Counsel,Attorney,Law/Legal Service/Courts,Thelen Reid Brown et al.
0010017928,1993,F,Political Economy,English,,New York,NY,10017,,,Investments,Banking/Financial Service,TIAA-CREF Financial Services
0010010093,1987,M,Political Economy,,,New York,NY,10022,,Global Managing Partner,Banking,Banking/Financial Service,Grove International Partners LLP
0010032390,2000,M,Political Economy,,,New York,NY,10004,,Vice President,Finance,,"Goldman, Sachs & Company"
0010017952,1993,M,Political Economy,,,New York,NY,10004,,Senior Consulting,Consulting,,Deloitte Consulting
0007452051,1974,M,Political Economy,,,New York,NY,10036-6569,,Partner,Attorney,Law/Legal Service/Courts,Pryor Cashman LLP
0010039302,2003,F,Political Economy,,,New York,NY,10013,,Sales and Trading Associate,Finance,Banking/Financial Service,Citigroup Corporate & Investment Bank
0010015497,1992,F,Political Economy,,,New York,NY,10115,,Executive Director,Educator,Education - Pre-school-12,"Teaching Matters, Inc."
0007613876,1976,F,Political Economy,,,New York,NY,10003,,President/Co-Founder,Consulting,Consulting,Springboard-Partners
0010008831,1990,M,Political Economy,,,New York,NY,10004,,Partner,Attorney,Law/Legal Service/Courts,Hughes Hubbard & Reed
0010009267,1989,M,Political Economy,,,New York,NY,10036,,Managing Director,Banking,Banking/Financial Service,Morgan Stanley & Co.
0007347135,1973,M,Political Economy,,,New York,NY,10017,,Managing Director,Management,,Bentley Associates L.P.
0007951280,1979,M,Political Economy,,,New York,NY,10019,,Director,Investments,,BNP Paribas Securities Corp.
0010025946,1997,M,Political Economy,,,New York,NY,10005,,Director,Finance,Banking/Financial Service,Deutsche Bank
0010051154,2008,F,Political Economy,,,New York,NY,10017-4201,,"Director, Global Marketing",,,Synaptic Digital
0010008559,1990,M,Political Economy,,,New York,NY,10281,,Managing Director-Equity Research,,,RBC Capital Markets
0008393157,1983,M,Political Economy,,,New York,NY,10167,,General Counsel & Exec. Director,Attorney,,Mjr. League Baseball Players Ass'n.
0010018012,1993,M,Political Economy,,,New York,NY,10004,,Vice President/Ass't. General Counsel,Attorney,Banking/Financial Service,"Goldman, Sachs & Company"
0007903695,1979,M,Political Economy,,,New York,NY,10017,,Partner,Attorney,Law/Legal Service/Courts,"Mintz, Levin, Cohn, Ferris et al."
0007949405,1979,F,Political Economy,,,New York,NY,10007,,Deputy Comptroller for Public Finance,Finance,Government,Office of the New York City Comptroller
0010008513,1987,M,Political Economy,,,New York,NY,10020,,Attorney,Attorney,Law/Legal Service/Courts,Allen & Overy LLP
0010021914,1995,M,Political Economy,,,New York,NY,10017,,Senior Vice President,,,Cohen and Steers
0010020011,1994,M,Political Economy,,,New York,NY,10013-1220,,CEO & Principal Consultant,Information Technology Manager,Consulting,FairChoice Systems
0008146785,1981,M,Political Economy,,,New York,NY,10019,,Managing Partner & Chief Executive,Investments,Banking/Financial Service,Highbridge Capital Mgmt. LLC
0007902709,1979,M,Political Economy,,,New York,NY,10019,,Anchor,,,WCBS Newsradio 880
0010009889,1986,M,Political Economy,,,New York,NY,10012,,Producer,Film/Television/Radio,,Focus Features
0010020328,1994,M,Political Economy,,,New York,NY,10003-1241,,Co-Founder & Managing Partner,Investments,Banking/Financial Service,"Village Ventures, Inc."
0010015416,1992,M,Political Economy,Psychology,,New York,NY,10080,,Head of Rating Agy. & Fixed Inc. IR,Finance,Banking/Financial Service,Bank of America
0010049401,2007,M,Political Economy,,,New York,NY,10055-0003,,Associate,Investments,,AEA Investors
0008500325,1985,F,Political Economy,,,New York,NY,10005,,Senior Vice President,Attorney,,NYSE Euronext
0010030224,1999,M,Political Economy,,,New York,NY,10010,,"Director, Mergers & Acquisitions",Banking,Banking/Financial Service,Credit Suisse Securities LLC
0008315750,1983,M,Political Economy,,,New York,NY,10022-6927,,Managing Director,,Banking/Financial Service,Gallatin Capital LLC
0010021818,1995,M,Political Economy,,,New York,NY,10016,,Chief Financial Officer,,,Ziff Davis Media
0008306825,1983,M,Political Economy,,,New York,NY,10013-4395,,,Investments,,Van Eck Global
0010041296,2004,M,Political Economy,,,New York,NY,10019,,Associate,Finance,,KKR
0008464211,1984,M,Political Economy,,,New York,NY,10013,,President,Advertising/Marketing,Advertising,Company C
0010009998,1990,M,Political Economy,,,New York,NY,10019-4602,,,,,West Broadway Partners
0008500026,1985,M,Political Economy,,,New York,NY,10019,,Financial Consultant,Financial/Estate/Retirement Planner,Insurance,AXA Advisors
0010009082,1988,M,Political Economy,Literary Studies,,New York,NY,10022-3505,,,,,"Emerson Capital, LP"
0010020061,1994,F,Political Economy,,,New York,NY,10017,,"VP and Mng. Director, Sales Ops. & Stgy.",,,LexisNexis
0010028461,1998,M,Political Economy,,,New York,NY,10019-2706,,Investment Professional,,,Apollo Management L.P.
0010018033,1993,F,Political Economy,English,,New York,NY,10022-8510,,Managing Director-Wealth Mgmt.,Financial/Estate/Retirement Planner,,Morgan Stanley Smith Barney
0008288446,1982,M,Political Economy,,,New York,NY,10105-3198,,Head-Glob./Internat'l Growth Equit.,Investments,Banking/Financial Service,AllianceBernstein Investments
0010009672,1990,M,Political Economy,English,,New York,NY,10022,,Portfolio Manager,Investments,Banking/Financial Service,Hilltop Park Associates
0007733838,1977,M,Political Economy,,,New York,NY,10153-0127,,COO,Finance,Banking/Financial Service,Maverick Capital
0008254896,1982,M,Political Economy,,,New York,NY,10004-2456,,MD,Banking,Banking/Financial Service,"Goldman, Sachs & Company"
0010048343,2007,M,Political Economy,,,New York,NY,10019-6801,,,Finance,,Barclays Capital
0010008663,1986,M,Political Economy,,,New York,NY,10286,,Managing Director,Banking,Banking/Financial Service,The Bank of New York Mellon Corp.
0010018011,1993,F,Political Economy,,,New York,NY,10022-4614,,Managing Director,Management,Banking/Financial Service,"Risk Management, Citigroup"
0010046716,2006,M,Political Economy,,,New York,NY,10019-6050,,Financial Advisor,Financial/Estate/Retirement Planner,Banking/Financial Service,Morgan Stanley Smith Barney
0010054511,2010,M,Political Economy,,,New York,NY,10018,,Associate,Planning/Strategic Planning,Media/Communications,Mindshare
0007719547,1977,M,Political Economy,,,New York,NY,10018,,,,,"Osler, Hoskin & Harcourt, LLP"
0010025962,1997,M,Political Economy,,,New York,NY,10019,,Managing Director,Finance,Banking/Financial Service,"Keefe, Bruyette & Woods, Inc."
0010046905,2006,F,Political Economy,,,New York,NY,10013,,Director of Development,Film/Television/Radio,Entertainment/Sports,Red Line Films
0010037142,2002,F,Political Economy,,,New York,NY,10038,,Vice President,Real Estate,Real Estate,NYC Economic Development Corp.
0010047017,2006,M,Political Economy,,,New York,NY,10010,,Director of Content,Internet/Web Design,Media/Communications,Hunch.com
0010050849,2008,M,Political Economy,,,New York,NY,10012-2614,,Associate,Human Resources/Personnel,Banking/Financial Service,Goldsmith and Co.
0010025857,1997,M,Political Economy,,,New York,NY,10019,,Partner,Attorney,Law/Legal Service/Courts,"Kasowitz, Benson Torres et al."
0008360970,1983,M,Political Economy,,,New York,NY,10036,,"EVP, Chief HR Officer",Management,Media/Communications,News Corporation
0008083027,1980,M,Political Economy,,,New York,NY,10168,,President and Managing Director,Investments,Banking/Financial Service,"Gruppo, Levey & Co."
0010028208,1998,F,Political Economy,,,New York,NY,10019,,Ancor/Correspondent,Journalist/Reporter,Media/Communications,"CNN - ""OutFront"""
0008095345,1980,M,Political Philosophy,,,New York,NY,10166-0005,,Executive Recruiter,Consulting,Consulting,"Russell Reynolds Associates, Inc."
0004163113,1941,M,Political Science,,,New York,NY,10016-0601,,Partner,Attorney,Law/Legal Service/Courts,Wolf Haldenstein Adler et al.
0005472913,1954,M,Political Science,,,New York,NY,10152-0002,,Chairman,Finance,,"Clayton, Dubilier & Rice, Inc."
0005488831,1954,M,Political Science,,,New York,NY,10023,,Attorney At Law,Attorney,,Self-employed
